day,hour,price,action,reward
7,16,22.59,0.0,-225.9
7,17,22.6,0.0,-226.0
7,18,33.49,0.0,-334.90000000000003
7,19,34.99,0.0,-349.90000000000003
7,20,35.99,0.0,-359.90000000000003
7,21,35.69,0.0,-356.9
7,22,29.39,0.0,-293.9
7,23,31.29,0.0,-312.9
7,24,23.0,0.0,-230.0
8,1,13.0,0.0,-0.0
8,2,13.0,0.0,-0.0
8,3,10.0,0.0,-0.0
8,4,3.4,0.0,-0.0
8,5,10.0,0.0,-0.0
8,6,13.0,0.0,-0.0
8,7,24.01,0.0,-0.0
8,8,43.9,0.0,-0.0
8,9,45.7,0.0,-0.0
8,10,43.0,0.0,-0.0
8,11,43.0,0.0,-0.0
8,12,46.0,0.0,-0.0
8,13,46.01,0.0,-460.09999999999997
8,14,46.01,0.0,-460.09999999999997
8,15,40.07,0.0,-400.7
8,16,38.97,0.0,-389.7
8,17,46.01,0.0,-460.09999999999997
8,18,52.01,0.0,-520.1
8,19,54.0,0.0,-540.0
8,20,50.17,0.0,-501.70000000000005
8,21,45.0,0.0,-450.0
8,22,30.56,0.0,-305.59999999999997
8,23,30.01,0.0,-300.1
8,24,28.01,0.0,-280.1
9,1,18.51,0.0,-0.0
9,2,16.81,0.0,-0.0
9,3,13.01,0.0,-0.0
9,4,10.01,0.0,-0.0
9,5,8.17,0.0,-0.0
9,6,16.0,0.0,-0.0
9,7,26.0,0.0,-0.0
9,8,36.54,0.0,-0.0
9,9,40.0,0.0,-0.0
9,10,39.33,0.0,-0.0
9,11,40.69,0.0,-0.0
9,12,42.0,0.0,-0.0
9,13,39.28,0.0,-392.8
9,14,37.86,0.0,-378.6
9,15,36.0,0.0,-360.0
9,16,32.31,0.0,-323.1
9,17,38.76,0.0,-387.59999999999997
9,18,47.82,0.0,-478.2
9,19,54.14,0.0,-541.4
9,20,48.1,0.0,-481.0
9,21,44.95,0.0,-449.5
9,22,30.0,0.0,-300.0
9,23,27.5,0.0,-275.0
9,24,23.13,0.0,-231.29999999999998
10,1,12.43,0.0,-0.0
10,2,15.09,0.0,-0.0
10,3,13.04,0.0,-0.0
10,4,12.01,0.0,-0.0
10,5,11.26,0.0,-0.0
10,6,16.0,0.0,-0.0
10,7,21.01,0.0,-0.0
10,8,36.0,0.0,-0.0
10,9,35.87,0.0,-0.0
10,10,37.21,0.0,-0.0
10,11,37.1,0.0,-0.0
10,12,37.05,0.0,-0.0
10,13,37.48,0.0,-374.79999999999995
10,14,36.11,0.0,-361.1
10,15,36.01,0.0,-360.09999999999997
10,16,34.21,0.0,-342.1
10,17,38.06,0.0,-380.6
10,18,46.0,0.0,-460.0
10,19,50.0,0.0,-500.0
10,20,42.54,0.0,-425.4
10,21,38.07,0.0,-380.7
10,22,30.5,0.0,-305.0
10,23,28.0,0.0,-280.0
10,24,27.18,0.0,-271.8
11,1,15.4,0.0,-0.0
11,2,16.71,0.0,-0.0
11,3,14.8,0.0,-0.0
11,4,9.5,0.0,-0.0
11,5,8.18,0.0,-0.0
11,6,15.5,0.0,-0.0
11,7,22.91,0.0,-0.0
11,8,35.99,0.0,-0.0
11,9,39.93,0.0,-0.0
11,10,39.44,0.0,-0.0
11,11,38.0,0.0,-0.0
11,12,38.0,0.0,-0.0
11,13,37.05,0.0,-370.5
11,14,35.69,0.0,-356.9
11,15,35.59,0.0,-355.90000000000003
11,16,33.1,0.0,-331.0
11,17,37.62,0.0,-376.2
11,18,45.48,0.0,-454.79999999999995
11,19,49.43,0.0,-494.3
11,20,42.06,0.0,-420.6
11,21,37.64,0.0,-376.4
11,22,29.71,0.0,-297.1
11,23,25.93,0.0,-259.3
11,24,23.17,0.0,-231.70000000000002
12,1,14.59,0.0,-0.0
12,2,17.99,0.0,-0.0
12,3,15.0,0.0,-0.0
12,4,12.01,0.0,-0.0
12,5,9.07,0.0,-0.0
12,6,18.8,0.0,-0.0
12,7,23.0,0.0,-0.0
12,8,33.0,0.0,-0.0
12,9,36.2,0.0,-0.0
12,10,34.5,0.0,-0.0
12,11,34.99,0.0,-0.0
12,12,34.8,0.0,-0.0
12,13,34.0,0.0,-340.0
12,14,34.49,0.0,-344.90000000000003
12,15,31.99,0.0,-319.9
12,16,29.9,0.0,-299.0
12,17,29.5,0.0,-295.0
12,18,35.3,0.0,-353.0
12,19,38.0,0.0,-380.0
12,20,38.5,0.0,-385.0
12,21,32.0,0.0,-320.0
12,22,24.99,0.0,-249.89999999999998
12,23,26.99,0.0,-269.9
12,24,23.43,0.0,-234.3
13,1,23.0,0.0,-0.0
13,2,21.0,0.0,-0.0
13,3,16.0,0.0,-0.0
13,4,11.6,0.0,-0.0
13,5,1.04,0.0,-0.0
13,6,10.01,0.0,-0.0
13,7,13.0,0.0,-0.0
13,8,16.01,0.0,-0.0
13,9,24.41,0.0,-0.0
13,10,32.0,0.0,-0.0
13,11,31.99,0.0,-0.0
13,12,31.99,0.0,-0.0
13,13,35.0,0.0,-350.0
13,14,32.99,0.0,-329.90000000000003
13,15,24.22,0.0,-242.2
13,16,24.42,0.0,-244.20000000000002
13,17,23.77,0.0,-237.7
13,18,31.99,0.0,-319.9
13,19,36.99,0.0,-369.90000000000003
13,20,36.66,0.0,-366.59999999999997
13,21,29.56,0.0,-295.59999999999997
13,22,22.01,0.0,-220.10000000000002
13,23,24.01,0.0,-240.10000000000002
13,24,23.7,0.0,-237.0
14,1,16.0,0.0,-0.0
14,2,15.01,0.0,-0.0
14,3,13.01,0.0,-0.0
14,4,0.01,0.0,-0.0
14,5,11.01,0.0,-0.0
14,6,11.01,0.0,-0.0
14,7,9.01,0.0,-0.0
14,8,12.01,0.0,-0.0
